matcher,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
116,0.014024390243902436,0.37315789473684197,0.11533706677175237,0.05651014681651137,0.08935172468330632,0.98685208562168,1.95,0.4444444444444444,15.148148148148149,3.6499933315237905,1.1013175673132758,8.472164506268467,1.224891055731999,25.749999999999996,5.055700209895635,5.466946131068057,1.9,37598.0,13.0,192475.79999998648,238485.29032315707,146.42831010429643,0.0,0.0,1279.0,1023.0,1.239040390133065,721.1855967992888,627.8609135363414,35.0,40.0,9.0,0.7762499999999999,1.0,0.0,22.825,96.0,0.0,0.5014872550964355,0.17766578495502472,0.4649105966091156,0.2132384032011032,0.5053213834762573,0.22208429872989655,0.37720534205436707,0.3988799452781677,0.7162688970565796,0.20428155362606049,0.4723103642463684,0.12041159719228745,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5075032114982605,0.27132171392440796,0.001899265218526125,0.2511340379714966,0.523448646068573,0.39784157276153564,0.5844258069992065,0.2666122317314148,0.7473322749137878,0.32811662554740906,0.6915086507797241,0.1040443405508995,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5110712051391602,0.3269997835159302,0.46799561381340027,0.18481844663619995,0.5002181529998779,0.38791975378990173,0.47174131870269775,0.166178360581398,0.8305602073669434,0.39656051993370056,0.4672718346118927,0.07898368686437607,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
117,0.014859981933152664,0.39789473684210513,0.11924390411906613,0.05888062696326189,0.09809625543947327,0.9978956312225633,1.0999999999999996,0.48148148148148145,14.555555555555555,3.6318661177434226,1.4142135623730954,10.485095958684013,1.5431429110429207,23.6,4.829727797875212,5.654201977290871,2.6,13929.0,12.0,118665.60000000114,120424.38530262235,93.32440433479576,0.0,0.0,1279.0,1023.0,1.014821357685978,737.3870327993898,613.2466819221968,36.0,38.0,4.0,0.8657894736842104,1.0,0.0,9.342105263157896,46.0,0.0,0.5013097524642944,0.18175029754638672,0.46470966935157776,0.21252931654453278,0.5099560022354126,0.22267121076583862,0.4268239438533783,0.390961229801178,0.7123969793319702,0.1809605211019516,0.4840080142021179,0.11647810786962509,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5075381994247437,0.27418190240859985,0.0019049240509048104,0.25023871660232544,0.5347012877464294,0.40343034267425537,0.5975416302680969,0.25725677609443665,0.763083279132843,0.3257131278514862,0.6839705109596252,0.10476044565439224,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.511099636554718,0.32772642374038696,0.47067752480506897,0.18456396460533142,0.5026984214782715,0.39120176434516907,0.4803753197193146,0.16559645533561707,0.8256403207778931,0.37365958094596863,0.46386244893074036,0.08051798492670059,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
122,0.015447154471544714,0.3394736842105263,0.11967040576073182,0.07071212094177141,0.11302354701757178,0.9811359094057217,3.2,0.2777777777777778,15.25925925925926,3.7056668190931,2.620551033819391,16.117473487459183,2.2522392503365087,8.0,3.8342552790037328,5.677587515838043,4.0,24317.0,15.0,143048.99999999994,225181.08499661356,148.72030717694153,0.0,0.0,1279.0,1023.0,1.5741535068166408,855.308077700624,655.7981014327152,39.0,44.0,7.0,0.7772727272727273,1.0,0.0,8.181818181818182,24.0,0.0,0.5021415948867798,0.17507536709308624,0.46464309096336365,0.21150435507297516,0.5258336663246155,0.29220497608184814,0.538008987903595,0.33267533779144287,0.2591635286808014,0.06466396898031235,0.4522542953491211,0.2851327061653137,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5068647861480713,0.2715745270252228,0.0018999314634129405,0.2517891228199005,0.5616868734359741,0.34772756695747375,0.6078445315361023,0.2233845293521881,0.3942074179649353,0.29449132084846497,0.6089326739311218,0.22649860382080078,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5108096599578857,0.3277851939201355,0.4513514041900635,0.1860470175743103,0.5111325979232788,0.3705587685108185,0.4693034291267395,0.12533220648765564,0.4187917411327362,0.3838402032852173,0.4095631539821625,0.09690838307142258,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
123,0.01467931345980126,0.39789473684210513,0.1152604417288615,0.06713386100920614,0.0908971098570862,0.9849795912756603,3.7,0.3888888888888889,11.444444444444445,3.394838221263805,1.4142135623730954,8.721621703434364,0.7892730950713935,25.199999999999992,4.795831523312719,5.4671747731346585,1.0,33740.0,22.0,169906.80000000112,322966.0651461694,115.39701998848246,0.0,0.0,1279.0,1023.0,1.9008424921555067,844.2925465838509,604.1142236024845,46.0,57.0,21.0,0.5701754385964911,1.0,0.0,8.333333333333334,75.0,0.0,0.5016735792160034,0.18294256925582886,0.4643648564815521,0.21042980253696442,0.5169459581375122,0.23971952497959137,0.4452165365219116,0.38536399602890015,0.7021633386611938,0.2115468531847,0.4731767475605011,0.11360693722963333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5070406198501587,0.2767658531665802,0.001928666839376092,0.25008293986320496,0.5442020297050476,0.40202295780181885,0.6049256324768066,0.25500911474227905,0.7471203804016113,0.3281557857990265,0.6894799470901489,0.10464083403348923,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5107480883598328,0.32879385352134705,0.45903924107551575,0.18464168906211853,0.5020394921302795,0.388651967048645,0.4826805591583252,0.14563503861427307,0.8331654667854309,0.39608514308929443,0.45750266313552856,0.08225283026695251,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
124,0.01093044263775971,0.2957894736842105,0.10332215012517311,0.0410883719509673,0.0838602817186871,0.9979144919948469,0.39999999999999997,0.42592592592592593,20.314814814814813,3.5884191456305166,1.0,6.480703961007813,0.6785188434816376,21.0,4.58257569495584,4.888762624632126,1.0,39281.0,13.0,196488.6000000025,354772.1905866165,94.96329700351488,0.0,0.0,1279.0,1023.0,1.8055611907592195,786.917015748449,563.2275306219842,27.0,29.0,4.0,0.8344827586206897,1.0,0.0,10.448275862068966,45.0,0.0,0.5016844272613525,0.17607402801513672,0.46485573053359985,0.2147531360387802,0.5064502954483032,0.22510765492916107,0.3773854970932007,0.4079447090625763,0.7152392268180847,0.21305501461029053,0.47848764061927795,0.11880316585302353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5073254108428955,0.2699921727180481,0.0019058953039348125,0.2533925771713257,0.524636447429657,0.396289199590683,0.5812692642211914,0.2694787383079529,0.7515157461166382,0.3286939561367035,0.6941313147544861,0.10132759809494019,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5112752914428711,0.32682153582572937,0.463081032037735,0.18565167486667633,0.49981993436813354,0.38779473304748535,0.4660971760749817,0.1640137881040573,0.8369989991188049,0.3876578211784363,0.45422694087028503,0.08541489392518997,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
125,0.00894308943089431,0.22526315789473686,0.08433791998107168,0.04769025634164231,0.06590882437082059,0.9923285018445246,5.2,0.0,21.203703703703702,2.945120574114233,0.7841029718283268,4.319392322946979,0.3421507479335112,18.4,3.866543282671829,3.990613987846983,1.55,28745.0,14.0,170826.6000000014,188547.14978720248,67.3063064570393,0.0,0.0,1240.0,1023.0,1.1037341361778605,748.2660163075132,664.0214764123472,27.0,27.0,0.0,0.7333333333333333,0.95,0.0,12.851851851851851,72.0,0.0,0.5013988018035889,0.1887216567993164,0.4642229378223419,0.21152281761169434,0.5090909004211426,0.23508216440677643,0.3918796479701996,0.40837666392326355,0.7226653695106506,0.2109469175338745,0.4771820306777954,0.13083919882774353,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5071853995323181,0.2798437774181366,0.001961455214768648,0.2522762715816498,0.5283775329589844,0.39278358221054077,0.5831849575042725,0.2705122232437134,0.7531357407569885,0.33168959617614746,0.6977627277374268,0.09820767492055893,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5108989477157593,0.3295166790485382,0.46439599990844727,0.1845535784959793,0.49980470538139343,0.38767528533935547,0.46741417050361633,0.1619139015674591,0.8260869979858398,0.40092697739601135,0.46085307002067566,0.0950799509882927,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13,0.006133694670280036,0.15557894736842104,0.05871672086478978,0.05334558023323553,0.05525187877462473,0.7814996496752225,10.18,0.0,21.425925925925927,1.8609618657786402,1.0059711746539362,6.876511484533326,1.1171427169716361,5.579999999999999,2.0276011138882533,2.777840888171963,1.9000000000000001,16283.0,15.0,100087.20000000096,139720.07649497656,88.6593042056062,0.0,0.0,1279.0,1023.0,1.3959834673662088,689.2611737271667,544.2263246534525,27.0,27.0,0.0,0.502962962962963,0.8,0.0,30.77777777777778,138.0,0.0,0.5014423131942749,0.2159138321876526,0.4632416069507599,0.2054123431444168,0.5019670128822327,0.2118730992078781,0.36977556347846985,0.40085363388061523,0.3629707396030426,0.053775470703840256,0.48048847913742065,0.44657838344573975,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5066887736320496,0.3003312647342682,0.0020874745678156614,0.2504561245441437,0.5213130712509155,0.3998505175113678,0.5794032216072083,0.26712915301322937,0.64262455701828,0.35730090737342834,0.5534151196479797,0.41710519790649414,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5101107358932495,0.33382532000541687,0.4712287187576294,0.18256603181362152,0.5007879734039307,0.3889135718345642,0.4690759479999542,0.17234621942043304,0.6303176283836365,0.3794112205505371,0.522018313407898,0.17924542725086212,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
132,0.01863640469738031,0.5081263157894736,0.1342762463948162,0.0773285446094886,0.12395095648376152,0.9978566569607508,0.761,0.5185185185185185,9.537037037037036,3.4280316738928387,2.174519217964508,20.64373110770011,2.120370467843046,16.0,4.061824537109685,6.378684895807285,5.25,14731.0,18.0,78006.59999999963,126276.05029635831,71.44539484420564,0.0,0.0,1279.0,1023.0,1.6187867474849424,762.7934686672551,722.4838187702265,46.0,49.0,6.0,0.8420612244897958,1.0,0.0,6.346938775510204,81.0,0.0,0.5014819502830505,0.17671485245227814,0.4649999141693115,0.21369971334934235,0.5243570804595947,0.27685385942459106,0.5264946222305298,0.3495321571826935,0.29118043184280396,0.10300461947917938,0.4597591757774353,0.45848366618156433,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5075320601463318,0.2695741653442383,0.0018793956842273474,0.25107476115226746,0.5646502375602722,0.3803858458995819,0.6080212593078613,0.2359224110841751,0.6586092114448547,0.3585527837276459,0.5461338758468628,0.39437705278396606,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5112149715423584,0.3265427350997925,0.467443585395813,0.18523426353931427,0.5076219439506531,0.3812563419342041,0.4816034734249115,0.12641394138336182,0.5519118309020996,0.39741095900535583,0.5137379169464111,0.14183884859085083,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
133,0.05013550135501355,1.6473684210526316,1.074067095750615,0.10806860849294192,1.0589235123332266,0.27762618969455527,-46.599999999999994,0.6666666666666666,6.222222222222222,49.5210158076004,3.616213620947315,72.53239122313954,2.410816310527459,52.0,50.03364695559654,50.59328018620655,51.5,26413.0,15.0,142996.80000000086,209961.93551350856,97.0,0.0,0.0,1279.0,1023.0,1.468298140332562,773.7384930384931,627.8820638820639,72.0,91.0,36.0,1.2197802197802199,50.0,0.0,8.76923076923077,38.0,0.0,0.5012840032577515,0.20805029571056366,0.4635132849216461,0.20773375034332275,0.5187918543815613,0.24250957369804382,0.45582491159439087,0.39154812693595886,0.695537805557251,0.1804073005914688,0.47077110409736633,0.10978623479604721,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5073348879814148,0.2900633215904236,0.0019504227675497532,0.24673700332641602,0.5460406541824341,0.39954009652137756,0.6012992858886719,0.25548967719078064,0.742637038230896,0.3227445185184479,0.6880786418914795,0.10618460923433304,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5108800530433655,0.3315905034542084,0.47447827458381653,0.1834847331047058,0.5015970468521118,0.3887101113796234,0.4800407886505127,0.14559262990951538,0.8351525664329529,0.3830646872520447,0.4594478905200958,0.06949880719184875,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
134,0.01614724480578139,0.43631578947368416,0.11860609427810465,0.092932304227504,0.10054847809234378,0.9809538574704969,5.45,0.42592592592592593,10.018518518518519,3.5771036112714594,1.6025689254804114,12.883064954444539,1.4379202060968517,21.55,4.619452022349695,5.632273075766125,3.0,30528.0,18.0,140413.20000000048,259728.3268020544,112.52715721598547,0.0,0.0,1279.0,1023.0,1.849742950107636,771.320315248751,632.129477165576,74.0,106.0,58.0,0.33726415094339623,1.0,0.0,7.8584905660377355,44.0,0.0,0.5016255974769592,0.17543800175189972,0.46508118510246277,0.2133304327726364,0.511482298374176,0.2295645922422409,0.4221210777759552,0.3920292556285858,0.6719596982002258,0.180397629737854,0.45726534724235535,0.19179147481918335,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5074997544288635,0.26944246888160706,0.0018837900133803487,0.2524254322052002,0.5367008447647095,0.4026239216327667,0.5991913676261902,0.25713276863098145,0.7083370089530945,0.3313947021961212,0.6508044600486755,0.1698111742734909,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5110082030296326,0.3266392946243286,0.4654213488101959,0.18551349639892578,0.5016160011291504,0.38894879817962646,0.47769060730934143,0.15230651199817657,0.8222728967666626,0.4105727970600128,0.46184536814689636,0.07702737301588058,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
135,0.25005871725383916,9.227263157894736,4.3356445104335055,0.303153566269537,4.2696181998589084,0.2783313742795104,-420.37000000000023,0.2037037037037037,0.5370370370370371,140.1576327400242,101.21644292096192,413.93798775031496,3.15196594646186,120.5,141.4268805410688,204.34480345729372,201.60000000000002,19010.0,20.0,129142.20000000003,137448.89990039618,85.29180123566798,0.0,0.0,1279.0,1023.0,1.0643221185669451,874.5094749547375,748.7443572721786,159.0,162.0,6.0,3.417469135802469,100.0,0.0,64.82098765432099,182.0,0.0,0.5014362931251526,0.20645709335803986,0.46354588866233826,0.20554381608963013,0.5085927844047546,0.22089537978172302,0.4020126461982727,0.3979998826980591,0.04138442501425743,0.004152791574597359,0.4472688138484955,0.44331589341163635,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5069451928138733,0.29732680320739746,0.002046366687864065,0.24372990429401398,0.5318360328674316,0.403309166431427,0.5932625532150269,0.2623463571071625,0.11854355037212372,0.05652192607522011,0.4940776824951172,0.5030515789985657,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5115526914596558,0.33248138427734375,0.4816414713859558,0.18084457516670227,0.5012314319610596,0.3889971673488617,0.47367313504219055,0.15687677264213562,0.08148463070392609,0.2910931408405304,0.13114596903324127,0.3302983045578003,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
136,0.0578139114724481,2.4378947368421064,2.127095366239693,0.05977370702709012,2.1010529342095756,0.22511221953917596,-95.00000000000003,0.0,15.203703703703704,98.83958349608562,1.4348049355915278,110.27403712273414,1.670456640174812,114.70000000000002,100.0644314070982,100.123523709466,100.0,22457.0,14.0,149527.80000000133,167324.1612217563,67.98243237124656,0.0,0.0,1279.0,1023.0,1.1190170738936493,766.1050369124381,582.7009625268666,35.0,36.0,2.0,3.555555555555557,100.0,0.0,10.583333333333334,31.0,0.0,0.5008485913276672,0.1982787549495697,0.4650616943836212,0.21607212722301483,0.5263761878013611,0.29285773634910583,0.5300755500793457,0.34558576345443726,0.6450085043907166,0.07045898586511612,0.4669153690338135,0.42928963899612427,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5084588527679443,0.27516818046569824,0.0019290156196802855,0.25769877433776855,0.5714437961578369,0.3631366491317749,0.6082414984703064,0.23232880234718323,0.6688019633293152,0.35362422466278076,0.5824159383773804,0.40804219245910645,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5107204914093018,0.3272903263568878,0.4722263514995575,0.18546289205551147,0.508031964302063,0.37783747911453247,0.48085665702819824,0.12371238321065903,0.742150068283081,0.38759374618530273,0.5023653507232666,0.12287202477455139,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
137,0.01497289972899729,0.4373684210526316,0.11779582947126664,0.07261338243462542,0.10637763737325683,0.9823981934322138,3.0500000000000003,0.3888888888888889,11.62962962962963,3.267120118405895,1.5251246836470609,17.08044036743998,2.0399842028185495,17.099999999999998,4.007400025655349,5.587262299194482,2.0,23207.0,16.0,139217.39999999912,216134.69075768674,107.92963242574096,0.0,0.0,1279.0,1023.0,1.5524976817386915,753.6947847067557,660.0991091314031,41.0,51.0,19.0,0.65,1.0,0.0,11.07843137254902,50.0,0.0,0.5012446045875549,0.20093868672847748,0.4636777937412262,0.20802177488803864,0.5172341465950012,0.27049607038497925,0.43872252106666565,0.39917126297950745,0.6953762173652649,0.191453754901886,0.4743025004863739,0.10892532765865326,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5073148608207703,0.28736594319343567,0.0019773722160607576,0.24692147970199585,0.5409964919090271,0.3810569941997528,0.5935080051422119,0.26146677136421204,0.7491710186004639,0.32284989953041077,0.6874810457229614,0.10610862076282501,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.510624885559082,0.33076491951942444,0.4722813367843628,0.182346373796463,0.5010037422180176,0.38696882128715515,0.4766356348991394,0.15560375154018402,0.8375777006149292,0.3822074830532074,0.4562130272388458,0.06916293501853943,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
138,0.0523486901535682,2.3126315789473684,2.126146301886121,0.0371146807848853,2.1038733383737256,0.26570093592848804,-96.9,0.2037037037037037,23.574074074074073,99.04976100957467,2.719861890549976,105.1849029800193,1.8532478733299014,101.3,100.00424990969134,100.07222391852795,100.0,24403.0,17.0,209425.79999999818,146980.55288498983,68.05308385534208,0.0,0.0,1365.0,767.0,0.7018263885585783,756.029546041864,444.0,19.0,22.0,6.0,5.2681818181818185,100.0,0.0,170.5909090909091,317.0,0.0,0.5008783936500549,0.19149363040924072,0.46555250883102417,0.22451050579547882,0.395006000995636,0.03552199527621269,0.5328222513198853,0.3620360195636749,0.021248195320367813,0.0038340603932738304,0.37136736512184143,0.41137179732322693,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5086455345153809,0.2729063332080841,0.0019983439706265926,0.2629689872264862,0.4782775342464447,0.12246578186750412,0.5907636284828186,0.3995833694934845,0.07253727316856384,0.05765672028064728,0.48693734407424927,0.4001443386077881,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5110048651695251,0.3266499936580658,0.47657644748687744,0.18510881066322327,0.49150073528289795,0.24886859953403473,0.39822661876678467,0.21678180992603302,0.07604672759771347,0.10947488993406296,0.06617309153079987,0.36296629905700684,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
14,0.003071364046973803,0.09578947368421052,0.04770768188443207,0.021105543453178013,0.046085399023801106,0.9241413674761805,2.8,0.037037037037037035,30.555555555555557,1.7332229500145115,1.040070612348233,4.360704514880874,1.5431429110429207,3.5,1.7978217619012127,2.249444375840399,1.5,14255.0,14.0,96036.6,115632.1941253578,124.89784714806825,0.0,0.0,1279.0,1023.0,1.2040429807527318,760.4070373588185,574.8973356501593,11.0,12.0,2.0,0.5666666666666667,1.0,0.0,25.583333333333332,99.0,0.0,0.5011937618255615,0.19512242078781128,0.46338579058647156,0.3149935007095337,0.5266095995903015,0.2732839286327362,0.5345321297645569,0.33963993191719055,0.2674292027950287,0.014146307483315468,0.4636022448539734,0.38871005177497864,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5071592330932617,0.2864323854446411,0.008317681960761547,0.31928911805152893,0.5575284957885742,0.32574987411499023,0.6047050952911377,0.2404876947402954,0.6298852562904358,0.3286781311035156,0.5212195515632629,0.4098323583602905,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5096140503883362,0.33157554268836975,0.4669320583343506,0.21324564516544342,0.509365975856781,0.3704877197742462,0.47360387444496155,0.13996431231498718,0.4909668266773224,0.3580559194087982,0.5044978857040405,0.1925736367702484,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
142,0.012059620596205963,0.3336842105263158,0.10387263788250044,0.05725022671421027,0.0893039297366887,0.963343002142514,4.3,0.35185185185185186,15.851851851851851,3.3140727225823055,1.414213562373095,9.304917419456535,1.5431429110429207,18.200000000000003,4.1191735417653055,4.920365840057018,1.5,22833.0,14.0,150023.39999999997,169555.2877222818,78.5,0.0,0.0,1279.0,1023.0,1.1301922748203401,744.747877681424,625.5550890004564,35.0,40.0,9.0,0.6675,1.0,0.0,8.55,45.0,0.0,0.5013086199760437,0.2158818244934082,0.4633220136165619,0.20634658634662628,0.5062257051467896,0.21912838518619537,0.3943536579608917,0.3985723853111267,0.6972423791885376,0.10505665838718414,0.4806019961833954,0.13340695202350616,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5072129964828491,0.29599374532699585,0.0020070576574653387,0.245370015501976,0.5279919505119324,0.4028523862361908,0.5902272462844849,0.2641882598400116,0.7382333874702454,0.32626402378082275,0.6468021273612976,0.11589813977479935,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5107764005661011,0.332552969455719,0.47647395730018616,0.18205241858959198,0.5011770725250244,0.389037549495697,0.4727712869644165,0.16147786378860474,0.8004355430603027,0.34672874212265015,0.47107431292533875,0.10692224651575089,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
143,0.05729900632339657,2.391263157894737,2.126320520467772,0.08497450501461595,2.1033920309748586,0.26197283835674634,-82.71999999999991,0.018518518518518517,8.925925925925926,99.06489470489548,2.065588869947506,105.92592831540883,1.8532478733299014,100.92,100.01237927778766,100.08642265562297,101.9,31832.0,15.0,178111.2000000027,263800.368951068,76.55063683601854,0.0,0.0,1279.0,1023.0,1.4810992736619821,758.0261476264998,709.3667188315076,51.0,63.0,22.0,2.013650793650794,100.0,0.0,144.3968253968254,365.0,0.0,0.5013738870620728,0.19240768253803253,0.46401247382164,0.20746859908103943,0.41423261165618896,0.035960327833890915,0.5377798080444336,0.35944950580596924,0.048165563493967056,0.00835803896188736,0.4532729387283325,0.4417371153831482,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5069828033447266,0.2851385176181793,0.0019772546365857124,0.2503310739994049,0.5239503383636475,0.14920487999916077,0.6007320284843445,0.42968878149986267,0.08822064846754074,0.08145453035831451,0.5066141486167908,0.4636353552341461,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5101455450057983,0.3308579623699188,0.46227505803108215,0.18363265693187714,0.5040173530578613,0.27476197481155396,0.4139264225959778,0.2069108784198761,0.11956080794334412,0.1553335040807724,0.13151726126670837,0.27101796865463257,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
